,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
75,0.465,0.719,4,-9.371,1,0.41,0.927,0.00467,0.195,0.712,101.083,audio_features,2P13qyFqIjxtWZxTHhiEFy,spotify:track:2P13qyFqIjxtWZxTHhiEFy,https://api.spotify.com/v1/tracks/2P13qyFqIjxtWZxTHhiEFy,https://api.spotify.com/v1/audio-analysis/2P13qyFqIjxtWZxTHhiEFy,143680,3
76,0.598,0.462,2,-10.13,1,0.0957,0.317,0.0,0.236,0.457,113.655,audio_features,7IM2yvWEuE0TvWKe0T3GRa,spotify:track:7IM2yvWEuE0TvWKe0T3GRa,https://api.spotify.com/v1/tracks/7IM2yvWEuE0TvWKe0T3GRa,https://api.spotify.com/v1/audio-analysis/7IM2yvWEuE0TvWKe0T3GRa,147267,4
77,0.144,0.317,11,-11.504,1,0.0317,0.46,0.0189,0.336,0.197,82.314,audio_features,4RwEHZaK4en9PEwtPbiBME,spotify:track:4RwEHZaK4en9PEwtPbiBME,https://api.spotify.com/v1/tracks/4RwEHZaK4en9PEwtPbiBME,https://api.spotify.com/v1/audio-analysis/4RwEHZaK4en9PEwtPbiBME,186067,3
78,0.668,0.325,9,-9.189,1,0.0377,0.733,0.0,0.0783,0.917,133.122,audio_features,0FN30NVplziEHmuhHGXvvt,spotify:track:0FN30NVplziEHmuhHGXvvt,https://api.spotify.com/v1/tracks/0FN30NVplziEHmuhHGXvvt,https://api.spotify.com/v1/audio-analysis/0FN30NVplziEHmuhHGXvvt,142373,4
79,0.348,0.309,6,-14.319,1,0.0364,0.831,0.0,0.105,0.473,120.041,audio_features,55nb3A6Xo0x0ozCQEYk3pN,spotify:track:55nb3A6Xo0x0ozCQEYk3pN,https://api.spotify.com/v1/tracks/55nb3A6Xo0x0ozCQEYk3pN,https://api.spotify.com/v1/audio-analysis/55nb3A6Xo0x0ozCQEYk3pN,156693,4
80,0.352,0.411,2,-8.577,1,0.0299,0.933,0.0,0.151,0.381,79.62,audio_features,08UhW3LpVY42NsHPJFEA8F,spotify:track:08UhW3LpVY42NsHPJFEA8F,https://api.spotify.com/v1/tracks/08UhW3LpVY42NsHPJFEA8F,https://api.spotify.com/v1/audio-analysis/08UhW3LpVY42NsHPJFEA8F,152360,4
81,0.276,0.434,2,-8.064,1,0.0343,0.916,0.000151,0.142,0.282,90.157,audio_features,22YiyBTwZty3l2eGCViJNt,spotify:track:22YiyBTwZty3l2eGCViJNt,https://api.spotify.com/v1/tracks/22YiyBTwZty3l2eGCViJNt,https://api.spotify.com/v1/audio-analysis/22YiyBTwZty3l2eGCViJNt,179533,3
82,0.4,0.222,1,-14.635,1,0.0605,0.843,0.0,0.335,0.407,92.244,audio_features,5cUO7Ap04EXm0DGwCNxOSH,spotify:track:5cUO7Ap04EXm0DGwCNxOSH,https://api.spotify.com/v1/tracks/5cUO7Ap04EXm0DGwCNxOSH,https://api.spotify.com/v1/audio-analysis/5cUO7Ap04EXm0DGwCNxOSH,141507,4
83,0.479,0.511,3,-11.231,1,0.131,0.646,0.0,0.163,0.911,172.763,audio_features,1VUjyAOlR8yJZ14nkWW6Vm,spotify:track:1VUjyAOlR8yJZ14nkWW6Vm,https://api.spotify.com/v1/tracks/1VUjyAOlR8yJZ14nkWW6Vm,https://api.spotify.com/v1/audio-analysis/1VUjyAOlR8yJZ14nkWW6Vm,136600,4
84,0.407,0.379,1,-10.944,1,0.0331,0.915,0.0,0.106,0.645,99.943,audio_features,2CfiZRucDxVD8mVWCiwd3O,spotify:track:2CfiZRucDxVD8mVWCiwd3O,https://api.spotify.com/v1/tracks/2CfiZRucDxVD8mVWCiwd3O,https://api.spotify.com/v1/audio-analysis/2CfiZRucDxVD8mVWCiwd3O,160840,4
85,0.58,0.469,7,-9.669,0,0.0505,0.808,0.0,0.235,0.858,169.764,audio_features,1xwknfyt4xR5rEAad8DmLS,spotify:track:1xwknfyt4xR5rEAad8DmLS,https://api.spotify.com/v1/tracks/1xwknfyt4xR5rEAad8DmLS,https://api.spotify.com/v1/audio-analysis/1xwknfyt4xR5rEAad8DmLS,165693,4
86,0.713,0.258,9,-14.59,1,0.0384,0.877,0.00606,0.0967,0.56,98.805,audio_features,7hxZF4jETnE5Q75rKQnMjE,spotify:track:7hxZF4jETnE5Q75rKQnMjE,https://api.spotify.com/v1/tracks/7hxZF4jETnE5Q75rKQnMjE,https://api.spotify.com/v1/audio-analysis/7hxZF4jETnE5Q75rKQnMjE,176533,4
87,0.469,0.343,7,-8.959,1,0.035,0.867,0.0,0.348,0.59,78.599,audio_features,7sjejBA3a2Ky7TEOZOeR5w,spotify:track:7sjejBA3a2Ky7TEOZOeR5w,https://api.spotify.com/v1/tracks/7sjejBA3a2Ky7TEOZOeR5w,https://api.spotify.com/v1/audio-analysis/7sjejBA3a2Ky7TEOZOeR5w,159493,4
88,0.712,0.373,11,-13.89,0,0.0814,0.766,0.0,0.0828,0.771,110.818,audio_features,0z75OwVpsXhPioZtTFKGIE,spotify:track:0z75OwVpsXhPioZtTFKGIE,https://api.spotify.com/v1/tracks/0z75OwVpsXhPioZtTFKGIE,https://api.spotify.com/v1/audio-analysis/0z75OwVpsXhPioZtTFKGIE,104267,4
89,0.361,0.2,5,-16.623,0,0.0343,0.657,2.74e-05,0.126,0.277,110.203,audio_features,1VBPT1EzXAfy9cRmUOy1oc,spotify:track:1VBPT1EzXAfy9cRmUOy1oc,https://api.spotify.com/v1/tracks/1VBPT1EzXAfy9cRmUOy1oc,https://api.spotify.com/v1/audio-analysis/1VBPT1EzXAfy9cRmUOy1oc,169293,4
90,0.325,0.0891,7,-18.699,1,0.0348,0.899,4.54e-05,0.556,0.172,110.567,audio_features,4G6jA7t2ylv1jj8D2HPprC,spotify:track:4G6jA7t2ylv1jj8D2HPprC,https://api.spotify.com/v1/tracks/4G6jA7t2ylv1jj8D2HPprC,https://api.spotify.com/v1/audio-analysis/4G6jA7t2ylv1jj8D2HPprC,197973,3
91,0.428,0.8,1,-9.701,1,0.107,0.718,0.00202,0.0821,0.961,96.482,audio_features,6WHzRPYYEoyFwiHn4iPZTj,spotify:track:6WHzRPYYEoyFwiHn4iPZTj,https://api.spotify.com/v1/tracks/6WHzRPYYEoyFwiHn4iPZTj,https://api.spotify.com/v1/audio-analysis/6WHzRPYYEoyFwiHn4iPZTj,132213,4
92,0.752,0.615,1,-5.851,1,0.035,0.688,0.0,0.25,0.755,121.088,audio_features,1cKNgLbE5Nv0GO143ScuCz,spotify:track:1cKNgLbE5Nv0GO143ScuCz,https://api.spotify.com/v1/tracks/1cKNgLbE5Nv0GO143ScuCz,https://api.spotify.com/v1/audio-analysis/1cKNgLbE5Nv0GO143ScuCz,148547,4
93,0.624,0.468,10,-12.162,1,0.132,0.881,6.35e-06,0.144,0.952,74.139,audio_features,5ueyLj6e6oVaTY0KQ6yLaA,spotify:track:5ueyLj6e6oVaTY0KQ6yLaA,https://api.spotify.com/v1/tracks/5ueyLj6e6oVaTY0KQ6yLaA,https://api.spotify.com/v1/audio-analysis/5ueyLj6e6oVaTY0KQ6yLaA,117080,4
94,0.571,0.196,3,-13.216,1,0.0278,0.811,0.0,0.142,0.555,88.728,audio_features,1eqGYJJr2z2GXK1i0hD3BC,spotify:track:1eqGYJJr2z2GXK1i0hD3BC,https://api.spotify.com/v1/tracks/1eqGYJJr2z2GXK1i0hD3BC,https://api.spotify.com/v1/audio-analysis/1eqGYJJr2z2GXK1i0hD3BC,134560,4
95,0.539,0.562,7,-6.497,1,0.0299,0.776,0.0179,0.375,0.659,87.995,audio_features,1gA4f2lkenxCcWLPjKRV0N,spotify:track:1gA4f2lkenxCcWLPjKRV0N,https://api.spotify.com/v1/tracks/1gA4f2lkenxCcWLPjKRV0N,https://api.spotify.com/v1/audio-analysis/1gA4f2lkenxCcWLPjKRV0N,154131,4
96,0.686,0.418,0,-9.744,1,0.0259,0.507,3.19e-05,0.17,0.692,112.437,audio_features,5XjPPdhCGeAEecJlxAJt3M,spotify:track:5XjPPdhCGeAEecJlxAJt3M,https://api.spotify.com/v1/tracks/5XjPPdhCGeAEecJlxAJt3M,https://api.spotify.com/v1/audio-analysis/5XjPPdhCGeAEecJlxAJt3M,137320,4
97,0.546,0.815,3,-5.607,0,0.047,0.776,0.0,0.0643,0.906,118.489,audio_features,6Dr0EbXrRpMs5GeCjOxnE5,spotify:track:6Dr0EbXrRpMs5GeCjOxnE5,https://api.spotify.com/v1/tracks/6Dr0EbXrRpMs5GeCjOxnE5,https://api.spotify.com/v1/audio-analysis/6Dr0EbXrRpMs5GeCjOxnE5,154840,4
98,0.707,0.452,9,-12.264,1,0.0732,0.913,0.0,0.264,0.764,117.605,audio_features,6hdPYYPHJz6IPuH4KayU1d,spotify:track:6hdPYYPHJz6IPuH4KayU1d,https://api.spotify.com/v1/tracks/6hdPYYPHJz6IPuH4KayU1d,https://api.spotify.com/v1/audio-analysis/6hdPYYPHJz6IPuH4KayU1d,153827,4
99,0.547,0.523,9,-9.176,1,0.0572,0.724,0.0,0.103,0.89,169.598,audio_features,6oRHRkQigTzJ3KwpO3XOV6,spotify:track:6oRHRkQigTzJ3KwpO3XOV6,https://api.spotify.com/v1/tracks/6oRHRkQigTzJ3KwpO3XOV6,https://api.spotify.com/v1/audio-analysis/6oRHRkQigTzJ3KwpO3XOV6,142907,4
100,0.723,0.621,9,-7.434,0,0.108,0.736,0.0,0.297,0.932,88.733,audio_features,4FjkmQ9JYaIeh1NxeLEO80,spotify:track:4FjkmQ9JYaIeh1NxeLEO80,https://api.spotify.com/v1/tracks/4FjkmQ9JYaIeh1NxeLEO80,https://api.spotify.com/v1/audio-analysis/4FjkmQ9JYaIeh1NxeLEO80,106627,4
101,0.647,0.582,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,audio_features,4gphxUgq0JSFv2BCLhNDiE,spotify:track:4gphxUgq0JSFv2BCLhNDiE,https://api.spotify.com/v1/tracks/4gphxUgq0JSFv2BCLhNDiE,https://api.spotify.com/v1/audio-analysis/4gphxUgq0JSFv2BCLhNDiE,146480,4
102,0.622,0.648,1,-8.825,1,0.0308,0.811,0.000212,0.146,0.808,114.055,audio_features,3Iy8UTb7n8QpYcQK23ZjG9,spotify:track:3Iy8UTb7n8QpYcQK23ZjG9,https://api.spotify.com/v1/tracks/3Iy8UTb7n8QpYcQK23ZjG9,https://api.spotify.com/v1/audio-analysis/3Iy8UTb7n8QpYcQK23ZjG9,148600,4
103,0.709,0.62,2,-9.382,1,0.034,0.318,0.0,0.0426,0.936,93.723,audio_features,11fNLqDB47gMKj7BHhR2Qr,spotify:track:11fNLqDB47gMKj7BHhR2Qr,https://api.spotify.com/v1/tracks/11fNLqDB47gMKj7BHhR2Qr,https://api.spotify.com/v1/audio-analysis/11fNLqDB47gMKj7BHhR2Qr,123520,4
104,0.553,0.291,4,-10.426,0,0.0301,0.878,0.0,0.129,0.407,96.217,audio_features,0BFEyqJ9DJXS7gKg0Kj46R,spotify:track:0BFEyqJ9DJXS7gKg0Kj46R,https://api.spotify.com/v1/tracks/0BFEyqJ9DJXS7gKg0Kj46R,https://api.spotify.com/v1/audio-analysis/0BFEyqJ9DJXS7gKg0Kj46R,165560,4
105,0.776,0.495,8,-13.861,1,0.0503,0.414,0.0,0.196,0.924,73.282,audio_features,5DCqNn752dBJbjM6LEtQJU,spotify:track:5DCqNn752dBJbjM6LEtQJU,https://api.spotify.com/v1/tracks/5DCqNn752dBJbjM6LEtQJU,https://api.spotify.com/v1/audio-analysis/5DCqNn752dBJbjM6LEtQJU,159493,4
106,0.773,0.872,7,-5.157,1,0.0438,0.821,1.64e-05,0.109,0.947,130.948,audio_features,3RYwxAkUbHCzCmX8M0C0Zd,spotify:track:3RYwxAkUbHCzCmX8M0C0Zd,https://api.spotify.com/v1/tracks/3RYwxAkUbHCzCmX8M0C0Zd,https://api.spotify.com/v1/audio-analysis/3RYwxAkUbHCzCmX8M0C0Zd,160693,4
107,0.641,0.383,9,-9.542,1,0.0279,0.816,2.12e-05,0.147,0.608,82.536,audio_features,5KDDPqFdjmO2nUzmg4twzJ,spotify:track:5KDDPqFdjmO2nUzmg4twzJ,https://api.spotify.com/v1/tracks/5KDDPqFdjmO2nUzmg4twzJ,https://api.spotify.com/v1/audio-analysis/5KDDPqFdjmO2nUzmg4twzJ,129533,4
108,0.551,0.576,7,-8.49,1,0.0325,0.762,0.0,0.803,0.919,142.814,audio_features,2k6qpHJsrKCCyvsHv2cPqR,spotify:track:2k6qpHJsrKCCyvsHv2cPqR,https://api.spotify.com/v1/tracks/2k6qpHJsrKCCyvsHv2cPqR,https://api.spotify.com/v1/audio-analysis/2k6qpHJsrKCCyvsHv2cPqR,140520,4
109,0.51,0.484,10,-6.942,1,0.038,0.784,0.0,0.306,0.683,103.356,audio_features,1Qn5jElT7XqjvVeJ8pYM2w,spotify:track:1Qn5jElT7XqjvVeJ8pYM2w,https://api.spotify.com/v1/tracks/1Qn5jElT7XqjvVeJ8pYM2w,https://api.spotify.com/v1/audio-analysis/1Qn5jElT7XqjvVeJ8pYM2w,140773,3
110,0.552,0.463,2,-11.568,1,0.106,0.608,0.0,0.323,0.909,198.372,audio_features,7MqkjX5YCXhazcaAlHvPmJ,spotify:track:7MqkjX5YCXhazcaAlHvPmJ,https://api.spotify.com/v1/tracks/7MqkjX5YCXhazcaAlHvPmJ,https://api.spotify.com/v1/audio-analysis/7MqkjX5YCXhazcaAlHvPmJ,137107,4
111,0.377,0.615,0,-8.431,1,0.0309,0.812,0.000322,0.154,0.553,161.532,audio_features,19J1kwHa3sgxLwaWDleGhd,spotify:track:19J1kwHa3sgxLwaWDleGhd,https://api.spotify.com/v1/tracks/19J1kwHa3sgxLwaWDleGhd,https://api.spotify.com/v1/audio-analysis/19J1kwHa3sgxLwaWDleGhd,173159,4
112,0.558,0.301,2,-15.253,1,0.0362,0.864,0.0,0.16,0.473,123.624,audio_features,27jaiKKAGY0HXVXkOGnUJW,spotify:track:27jaiKKAGY0HXVXkOGnUJW,https://api.spotify.com/v1/tracks/27jaiKKAGY0HXVXkOGnUJW,https://api.spotify.com/v1/audio-analysis/27jaiKKAGY0HXVXkOGnUJW,174693,4
113,0.369,0.29,8,-10.827,1,0.0331,0.891,3.91e-06,0.104,0.399,75.015,audio_features,4lFXv6eBek6kEiGYzh2mH2,spotify:track:4lFXv6eBek6kEiGYzh2mH2,https://api.spotify.com/v1/tracks/4lFXv6eBek6kEiGYzh2mH2,https://api.spotify.com/v1/audio-analysis/4lFXv6eBek6kEiGYzh2mH2,185880,4
114,0.766,0.537,5,-6.747,1,0.0425,0.39,1.26e-06,0.22,0.853,126.999,audio_features,6nbjQPCMSSe9RkNxujHTLo,spotify:track:6nbjQPCMSSe9RkNxujHTLo,https://api.spotify.com/v1/tracks/6nbjQPCMSSe9RkNxujHTLo,https://api.spotify.com/v1/audio-analysis/6nbjQPCMSSe9RkNxujHTLo,143160,4
115,0.65,0.89,9,-8.11,1,0.0553,0.611,0.056,0.0786,0.972,114.513,audio_features,2gZlblsff9FKnhSIwB2ZsU,spotify:track:2gZlblsff9FKnhSIwB2ZsU,https://api.spotify.com/v1/tracks/2gZlblsff9FKnhSIwB2ZsU,https://api.spotify.com/v1/audio-analysis/2gZlblsff9FKnhSIwB2ZsU,126667,4
116,0.212,0.316,10,-9.429,1,0.0314,0.885,0.0,0.103,0.271,83.597,audio_features,6sAcECONsANle5n0rnP2at,spotify:track:6sAcECONsANle5n0rnP2at,https://api.spotify.com/v1/tracks/6sAcECONsANle5n0rnP2at,https://api.spotify.com/v1/audio-analysis/6sAcECONsANle5n0rnP2at,182440,4
117,0.647,0.284,5,-17.022,1,0.0447,0.823,0.00041,0.269,0.686,114.857,audio_features,1x70VF9nu0CVFRvk70xOlR,spotify:track:1x70VF9nu0CVFRvk70xOlR,https://api.spotify.com/v1/tracks/1x70VF9nu0CVFRvk70xOlR,https://api.spotify.com/v1/audio-analysis/1x70VF9nu0CVFRvk70xOlR,150227,4
118,0.51,0.244,3,-11.158,1,0.0915,0.673,0.0,0.0621,0.894,184.79,audio_features,4pcl5FMiVEi3w14ooOsr1O,spotify:track:4pcl5FMiVEi3w14ooOsr1O,https://api.spotify.com/v1/tracks/4pcl5FMiVEi3w14ooOsr1O,https://api.spotify.com/v1/audio-analysis/4pcl5FMiVEi3w14ooOsr1O,121933,3
119,0.317,0.158,0,-15.853,0,0.0309,0.714,0.0,0.18,0.227,104.332,audio_features,1H625U2yTSLAEZrHFasZ3b,spotify:track:1H625U2yTSLAEZrHFasZ3b,https://api.spotify.com/v1/tracks/1H625U2yTSLAEZrHFasZ3b,https://api.spotify.com/v1/audio-analysis/1H625U2yTSLAEZrHFasZ3b,187067,3
120,0.388,0.832,11,-9.718,1,0.0385,0.592,0.0,0.135,0.91,151.298,audio_features,7iwQPvyViIkyT0HWnatjnk,spotify:track:7iwQPvyViIkyT0HWnatjnk,https://api.spotify.com/v1/tracks/7iwQPvyViIkyT0HWnatjnk,https://api.spotify.com/v1/audio-analysis/7iwQPvyViIkyT0HWnatjnk,143667,3
121,0.743,0.717,9,-9.431,1,0.0378,0.293,0.0,0.169,0.687,93.932,audio_features,4ENjUlgYIwE0nch4ayxCOg,spotify:track:4ENjUlgYIwE0nch4ayxCOg,https://api.spotify.com/v1/tracks/4ENjUlgYIwE0nch4ayxCOg,https://api.spotify.com/v1/audio-analysis/4ENjUlgYIwE0nch4ayxCOg,286500,4
122,0.596,0.142,2,-19.882,1,0.0867,0.962,1.71e-05,0.093,0.695,144.424,audio_features,24dYJMPdnXXoHEu50MwRVN,spotify:track:24dYJMPdnXXoHEu50MwRVN,https://api.spotify.com/v1/tracks/24dYJMPdnXXoHEu50MwRVN,https://api.spotify.com/v1/audio-analysis/24dYJMPdnXXoHEu50MwRVN,184907,4
123,0.675,0.29,9,-11.887,1,0.0291,0.583,0.0,0.131,0.786,110.542,audio_features,6byTXi4MHjSyThyxscV5CT,spotify:track:6byTXi4MHjSyThyxscV5CT,https://api.spotify.com/v1/tracks/6byTXi4MHjSyThyxscV5CT,https://api.spotify.com/v1/audio-analysis/6byTXi4MHjSyThyxscV5CT,118000,4
124,0.388,0.157,9,-15.955,1,0.0291,0.848,2.41e-05,0.309,0.227,95.965,audio_features,3qReTgtrLsZDISxor3lJW0,spotify:track:3qReTgtrLsZDISxor3lJW0,https://api.spotify.com/v1/tracks/3qReTgtrLsZDISxor3lJW0,https://api.spotify.com/v1/audio-analysis/3qReTgtrLsZDISxor3lJW0,168640,3
125,0.438,0.565,2,-9.714,1,0.0279,0.899,0.00509,0.388,0.783,137.674,audio_features,5mzTc5Z54XBiEuhbKHt6Oc,spotify:track:5mzTc5Z54XBiEuhbKHt6Oc,https://api.spotify.com/v1/tracks/5mzTc5Z54XBiEuhbKHt6Oc,https://api.spotify.com/v1/audio-analysis/5mzTc5Z54XBiEuhbKHt6Oc,126147,4
126,0.503,0.447,8,-13.25,1,0.27,0.662,1.24e-05,0.341,0.681,111.264,audio_features,55f4JiHsK46ftCjzr5CiKl,spotify:track:55f4JiHsK46ftCjzr5CiKl,https://api.spotify.com/v1/tracks/55f4JiHsK46ftCjzr5CiKl,https://api.spotify.com/v1/audio-analysis/55f4JiHsK46ftCjzr5CiKl,143027,4
127,0.738,0.565,8,-9.449,1,0.228,0.501,0.00413,0.349,0.724,77.542,audio_features,44HjNoChps0cQzjehaTfm0,spotify:track:44HjNoChps0cQzjehaTfm0,https://api.spotify.com/v1/tracks/44HjNoChps0cQzjehaTfm0,https://api.spotify.com/v1/audio-analysis/44HjNoChps0cQzjehaTfm0,151267,4
128,0.529,0.768,8,-6.201,1,0.0446,0.418,0.000947,0.0655,0.871,165.225,audio_features,09hxCc0SgV8u46gWsfeqJA,spotify:track:09hxCc0SgV8u46gWsfeqJA,https://api.spotify.com/v1/tracks/09hxCc0SgV8u46gWsfeqJA,https://api.spotify.com/v1/audio-analysis/09hxCc0SgV8u46gWsfeqJA,151773,4
129,0.698,0.694,5,-7.063,1,0.0537,0.664,0.0,0.244,0.839,88.709,audio_features,0PQKV9VdhgkJcPkwjKzVWs,spotify:track:0PQKV9VdhgkJcPkwjKzVWs,https://api.spotify.com/v1/tracks/0PQKV9VdhgkJcPkwjKzVWs,https://api.spotify.com/v1/audio-analysis/0PQKV9VdhgkJcPkwjKzVWs,121947,4
130,0.528,0.715,0,-7.523,1,0.0792,0.8,0.0,0.192,0.645,172.884,audio_features,5KrS3wSr8nyllOmuYbDlwq,spotify:track:5KrS3wSr8nyllOmuYbDlwq,https://api.spotify.com/v1/tracks/5KrS3wSr8nyllOmuYbDlwq,https://api.spotify.com/v1/audio-analysis/5KrS3wSr8nyllOmuYbDlwq,130533,4
131,0.329,0.937,8,-8.119,1,0.104,0.0153,7.11e-06,0.0907,0.96,170.784,audio_features,7j2yNW7bjEHfRirQddwOLQ,spotify:track:7j2yNW7bjEHfRirQddwOLQ,https://api.spotify.com/v1/tracks/7j2yNW7bjEHfRirQddwOLQ,https://api.spotify.com/v1/audio-analysis/7j2yNW7bjEHfRirQddwOLQ,136427,4
132,0.694,0.608,3,-5.946,1,0.0469,0.621,0.0,0.106,0.57,140.801,audio_features,2IM1X4QkfYFiNhRmMGAitf,spotify:track:2IM1X4QkfYFiNhRmMGAitf,https://api.spotify.com/v1/tracks/2IM1X4QkfYFiNhRmMGAitf,https://api.spotify.com/v1/audio-analysis/2IM1X4QkfYFiNhRmMGAitf,150200,3
133,0.565,0.495,7,-14.611,1,0.0506,0.766,0.000111,0.287,0.952,168.21,audio_features,0ijKW319aVwVVDmFGU4rGC,spotify:track:0ijKW319aVwVVDmFGU4rGC,https://api.spotify.com/v1/tracks/0ijKW319aVwVVDmFGU4rGC,https://api.spotify.com/v1/audio-analysis/0ijKW319aVwVVDmFGU4rGC,131973,4
134,0.476,0.291,6,-9.906,1,0.0253,0.898,0.000654,0.13,0.567,95.104,audio_features,3mTGg4N0Ggf7XEJvdrezFc,spotify:track:3mTGg4N0Ggf7XEJvdrezFc,https://api.spotify.com/v1/tracks/3mTGg4N0Ggf7XEJvdrezFc,https://api.spotify.com/v1/audio-analysis/3mTGg4N0Ggf7XEJvdrezFc,112613,4
135,0.385,0.159,4,-14.188,1,0.0289,0.843,0.000116,0.159,0.468,97.159,audio_features,4GmRoRNkuUCpOfqA9XvB8N,spotify:track:4GmRoRNkuUCpOfqA9XvB8N,https://api.spotify.com/v1/tracks/4GmRoRNkuUCpOfqA9XvB8N,https://api.spotify.com/v1/audio-analysis/4GmRoRNkuUCpOfqA9XvB8N,135800,4
136,0.409,0.292,7,-13.276,1,0.0271,0.476,3.92e-05,0.61,0.342,78.395,audio_features,3Kb4kr3DGzzU5OtYqycWvE,spotify:track:3Kb4kr3DGzzU5OtYqycWvE,https://api.spotify.com/v1/tracks/3Kb4kr3DGzzU5OtYqycWvE,https://api.spotify.com/v1/audio-analysis/3Kb4kr3DGzzU5OtYqycWvE,264293,4
137,0.704,0.638,1,-9.522,1,0.0457,0.0862,0.251,0.115,0.837,137.396,audio_features,205EtD8tQnHDXMkmtYiaHF,spotify:track:205EtD8tQnHDXMkmtYiaHF,https://api.spotify.com/v1/tracks/205EtD8tQnHDXMkmtYiaHF,https://api.spotify.com/v1/audio-analysis/205EtD8tQnHDXMkmtYiaHF,140867,4
138,0.384,0.276,3,-13.527,1,0.0295,0.038,0.0,0.309,0.654,105.181,audio_features,2lmPUdIdzlFH64PWJrw6Zb,spotify:track:2lmPUdIdzlFH64PWJrw6Zb,https://api.spotify.com/v1/tracks/2lmPUdIdzlFH64PWJrw6Zb,https://api.spotify.com/v1/audio-analysis/2lmPUdIdzlFH64PWJrw6Zb,159040,3
139,0.267,0.205,2,-13.75,1,0.0348,0.966,0.00203,0.113,0.178,88.584,audio_features,6YAgmqaeo8Fm3pne8OJEBo,spotify:track:6YAgmqaeo8Fm3pne8OJEBo,https://api.spotify.com/v1/tracks/6YAgmqaeo8Fm3pne8OJEBo,https://api.spotify.com/v1/audio-analysis/6YAgmqaeo8Fm3pne8OJEBo,144800,4
140,0.455,0.361,9,-12.562,1,0.0473,0.747,0.0,0.238,0.285,115.854,audio_features,3MpGQae6zAFd7Z1FdLV9fV,spotify:track:3MpGQae6zAFd7Z1FdLV9fV,https://api.spotify.com/v1/tracks/3MpGQae6zAFd7Z1FdLV9fV,https://api.spotify.com/v1/audio-analysis/3MpGQae6zAFd7Z1FdLV9fV,168293,3
141,0.704,0.467,10,-10.421,0,0.0328,0.852,1.61e-06,0.109,0.344,76.625,audio_features,4jDVGv8E9MWWcVJJPl22t3,spotify:track:4jDVGv8E9MWWcVJJPl22t3,https://api.spotify.com/v1/tracks/4jDVGv8E9MWWcVJJPl22t3,https://api.spotify.com/v1/audio-analysis/4jDVGv8E9MWWcVJJPl22t3,157867,4
142,0.715,0.669,7,-9.491,1,0.128,0.705,0.000732,0.044,0.976,120.789,audio_features,7demHL0GXA6YmTNqw3Btz8,spotify:track:7demHL0GXA6YmTNqw3Btz8,https://api.spotify.com/v1/tracks/7demHL0GXA6YmTNqw3Btz8,https://api.spotify.com/v1/audio-analysis/7demHL0GXA6YmTNqw3Btz8,113040,4
143,0.474,0.338,0,-11.528,1,0.0299,0.648,0.0,0.13,0.81,154.596,audio_features,5ayybTSXNwcarDtxQKqvWX,spotify:track:5ayybTSXNwcarDtxQKqvWX,https://api.spotify.com/v1/tracks/5ayybTSXNwcarDtxQKqvWX,https://api.spotify.com/v1/audio-analysis/5ayybTSXNwcarDtxQKqvWX,153933,4
144,0.443,0.565,7,-2.002,1,0.0392,0.726,0.0,0.245,0.702,126.266,audio_features,5kkxhv7ImIAU5QlImuoKOu,spotify:track:5kkxhv7ImIAU5QlImuoKOu,https://api.spotify.com/v1/tracks/5kkxhv7ImIAU5QlImuoKOu,https://api.spotify.com/v1/audio-analysis/5kkxhv7ImIAU5QlImuoKOu,152787,3
145,0.649,0.144,4,-13.986,1,0.0418,0.806,4.55e-06,0.105,0.458,125.74,audio_features,2qLxtO0iaFGI9x19vU3bDI,spotify:track:2qLxtO0iaFGI9x19vU3bDI,https://api.spotify.com/v1/tracks/2qLxtO0iaFGI9x19vU3bDI,https://api.spotify.com/v1/audio-analysis/2qLxtO0iaFGI9x19vU3bDI,183973,4
146,0.507,0.627,1,-7.838,1,0.0354,0.575,0.0,0.198,0.962,175.309,audio_features,4GWHrdyVTC0AWwuRgoWzE7,spotify:track:4GWHrdyVTC0AWwuRgoWzE7,https://api.spotify.com/v1/tracks/4GWHrdyVTC0AWwuRgoWzE7,https://api.spotify.com/v1/audio-analysis/4GWHrdyVTC0AWwuRgoWzE7,180747,4
147,0.432,0.202,0,-14.518,1,0.0283,0.908,0.0,0.181,0.641,100.082,audio_features,07ePHsQ0SopWrnCbNjNC2D,spotify:track:07ePHsQ0SopWrnCbNjNC2D,https://api.spotify.com/v1/tracks/07ePHsQ0SopWrnCbNjNC2D,https://api.spotify.com/v1/audio-analysis/07ePHsQ0SopWrnCbNjNC2D,140533,3
148,0.4,0.818,0,-11.238,1,0.08,0.458,3.25e-06,0.132,0.936,166.287,audio_features,5UvE5QlINnvEc7aFO14DVL,spotify:track:5UvE5QlINnvEc7aFO14DVL,https://api.spotify.com/v1/tracks/5UvE5QlINnvEc7aFO14DVL,https://api.spotify.com/v1/audio-analysis/5UvE5QlINnvEc7aFO14DVL,109707,4
